"tmax" "date"
22.31944445 2001-01-20
22.31944445 2001-01-21
21.36388889 2001-01-22
19.93055555 2001-01-23
18.975 2001-01-24
18.44944445 2001-01-25
18.44944445 2001-01-26
18.975 2001-01-27
18.975 2001-01-28
21.36388889 2001-01-29
21.36388889 2001-01-30
19.50055555 2001-01-31
20.88611111 2001-02-01
21.79388889 2001-02-02
27.04944445 2001-02-03
29.48611111 2001-02-04
29.48611111 2001-02-05
25.66388889 2001-02-06
23.80055555 2001-02-07
18.44944445 2001-02-08
17.493888891 2001-02-09
17.493888891 2001-02-10
16.586111109 2001-02-11
17.493888891 2001-02-12
17.493888891 2001-02-13
16.586111109 2001-02-14
17.063888891 2001-02-15
18.019444445 2001-02-16
19.50055555 2001-02-17
19.50055555 2001-02-18
18.44944445 2001-02-19
18.975 2001-02-20
19.50055555 2001-02-21
21.36388889 2001-02-22
21.36388889 2001-02-23
19.50055555 2001-02-24
17.493888891 2001-02-25
18.44944445 2001-02-26
19.93055555 2001-02-27
19.93055555 2001-02-28
19.50055555 2001-03-01
20.45611111 2001-03-02
20.45611111 2001-03-03
18.44944445 2001-03-04
18.019444445 2001-03-05
19.50055555 2001-03-06
22.74944445 2001-03-07
20.88611111 2001-03-08
19.50055555 2001-03-09
21.36388889 2001-03-10
21.36388889 2001-03-11
20.88611111 2001-03-12
25.18611111 2001-03-13
25.18611111 2001-03-14
19.50055555 2001-03-15
25.18611111 2001-03-16
25.18611111 2001-03-17
23.80055555 2001-03-18
25.18611111 2001-03-19
25.18611111 2001-03-20
18.019444445 2001-03-21
19.50055555 2001-03-22
19.50055555 2001-03-23
21.36388889 2001-03-24
21.36388889 2001-03-25
25.66388889 2001-03-26
25.66388889 2001-03-27
27.575 2001-03-28
27.575 2001-03-29
25.66388889 2001-03-30
20.45611111 2001-03-31
19.50055555 2001-04-01
20.45611111 2001-04-02
20.45611111 2001-04-03
19.50055555 2001-04-04
21.79388889 2001-04-05
21.79388889 2001-04-06
19.50055555 2001-04-07
21.36388889 2001-04-08
21.36388889 2001-04-09
22.74944445 2001-04-10
22.74944445 2001-04-11
20.88611111 2001-04-12
23.80055555 2001-04-13
23.80055555 2001-04-14
21.36388889 2001-04-15
22.74944445 2001-04-16
24.75611111 2001-04-17
24.75611111 2001-04-18
21.79388889 2001-04-19
21.36388889 2001-04-20
21.79388889 2001-04-21
21.79388889 2001-04-22
24.23055555 2001-04-23
29.48611111 2001-04-24
29.48611111 2001-04-25
23.275 2001-04-26
18.975 2001-04-27
19.50055555 2001-04-28
21.36388889 2001-04-29
22.31944445 2001-04-30
22.31944445 2001-05-01
20.88611111 2001-05-02
27.575 2001-05-03
27.575 2001-05-04
26.09388889 2001-05-05
25.18611111 2001-05-06
25.18611111 2001-05-07
24.23055555 2001-05-08
24.23055555 2001-05-09
21.79388889 2001-05-10
20.88611111 2001-05-11
21.36388889 2001-05-12
21.36388889 2001-05-13
21.79388889 2001-05-14
22.31944445 2001-05-15
22.31944445 2001-05-16
21.79388889 2001-05-17
22.74944445 2001-05-18
22.74944445 2001-05-19
22.74944445 2001-05-20
21.79388889 2001-05-21
21.79388889 2001-05-22
25.66388889 2001-05-23
25.66388889 2001-05-24
23.275 2001-05-25
21.79388889 2001-05-26
21.36388889 2001-05-27
24.75611111 2001-05-28
24.75611111 2001-05-29
25.18611111 2001-05-30
25.18611111 2001-05-31
23.80055555 2001-06-01
23.275 2001-06-02
24.23055555 2001-06-03
24.23055555 2001-06-04
23.80055555 2001-06-05
24.75611111 2001-06-06
24.75611111 2001-06-07
23.80055555 2001-06-08
23.80055555 2001-06-09
25.66388889 2001-06-10
25.66388889 2001-06-11
25.18611111 2001-06-12
25.18611111 2001-06-13
28.10055555 2001-06-14
29.05611111 2001-06-15
27.04944445 2001-06-16
22.74944445 2001-06-17
24.23055555 2001-06-18
26.09388889 2001-06-19
26.09388889 2001-06-20
25.18611111 2001-06-21
27.04944445 2001-06-22
27.04944445 2001-06-23
25.18611111 2001-06-24
25.66388889 2001-06-25
26.09388889 2001-06-26
29.48611111 2001-06-27
29.48611111 2001-06-28
28.10055555 2001-06-29
25.66388889 2001-06-30
24.75611111 2001-07-01
26.61944445 2001-07-02
27.575 2001-07-03
28.53055555 2001-07-04
28.53055555 2001-07-05
27.04944445 2001-07-06
25.66388889 2001-07-07
25.66388889 2001-07-08
25.18611111 2001-07-09
25.18611111 2001-07-10
24.23055555 2001-07-11
27.04944445 2001-07-12
27.04944445 2001-07-13
26.61944445 2001-07-14
23.80055555 2001-07-15
24.75611111 2001-07-16
25.18611111 2001-07-17
25.18611111 2001-07-18
25.18611111 2001-07-19
24.75611111 2001-07-20
24.75611111 2001-07-21
25.18611111 2001-07-22
24.75611111 2001-07-23
23.275 2001-07-24
23.275 2001-07-25
23.275 2001-07-26
23.80055555 2001-07-27
22.74944445 2001-07-28
22.31944445 2001-07-29
24.23055555 2001-07-30
24.75611111 2001-07-31
24.75611111 2001-08-01
24.23055555 2001-08-02
23.80055555 2001-08-03
24.75611111 2001-08-04
27.575 2001-08-05
27.575 2001-08-06
26.61944445 2001-08-07
25.66388889 2001-08-08
23.275 2001-08-09
24.75611111 2001-08-10
27.04944445 2001-08-11
27.04944445 2001-08-12
28.10055555 2001-08-13
28.10055555 2001-08-14
26.61944445 2001-08-15
24.23055555 2001-08-16
24.23055555 2001-08-17
25.66388889 2001-08-18
25.66388889 2001-08-19
24.75611111 2001-08-20
24.23055555 2001-08-21
25.18611111 2001-08-22
25.66388889 2001-08-23
27.04944445 2001-08-24
27.575 2001-08-25
27.575 2001-08-26
24.75611111 2001-08-27
24.23055555 2001-08-28
24.23055555 2001-08-29
25.66388889 2001-08-30
25.66388889 2001-08-31
25.66388889 2001-09-01
25.66388889 2001-09-02
25.66388889 2001-09-03
25.66388889 2001-09-04
26.61944445 2001-09-05
26.61944445 2001-09-06
25.18611111 2001-09-07
23.275 2001-09-08
23.80055555 2001-09-09
25.18611111 2001-09-10
25.66388889 2001-09-11
26.61944445 2001-09-12
27.04944445 2001-09-13
27.04944445 2001-09-14
24.23055555 2001-09-15
25.18611111 2001-09-16
24.23055555 2001-09-17
24.23055555 2001-09-18
22.74944445 2001-09-19
22.74944445 2001-09-20
23.275 2001-09-21
23.275 2001-09-22
23.80055555 2001-09-23
26.09388889 2001-09-24
32.83055555 2001-09-25
32.83055555 2001-09-26
29.05611111 2001-09-27
27.575 2001-09-28
29.05611111 2001-09-29
32.40055555 2001-09-30
32.40055555 2001-10-01
27.04944445 2001-10-02
25.66388889 2001-10-03
24.75611111 2001-10-04
23.80055555 2001-10-05
23.80055555 2001-10-06
24.23055555 2001-10-07
22.74944445 2001-10-08
22.74944445 2001-10-09
22.74944445 2001-10-10
23.80055555 2001-10-11
25.66388889 2001-10-12
29.05611111 2001-10-13
29.05611111 2001-10-14
24.75611111 2001-10-15
23.275 2001-10-16
23.80055555 2001-10-17
24.23055555 2001-10-18
24.23055555 2001-10-19
21.36388889 2001-10-20
21.79388889 2001-10-21
21.79388889 2001-10-22
21.79388889 2001-10-23
22.31944445 2001-10-24
22.31944445 2001-10-25
21.36388889 2001-10-26
23.275 2001-10-27
23.80055555 2001-10-28
23.80055555 2001-10-29
22.31944445 2001-10-30
22.74944445 2001-10-31
22.74944445 2001-11-01
22.74944445 2001-11-02
21.79388889 2001-11-03
22.31944445 2001-11-04
21.79388889 2001-11-05
21.36388889 2001-11-06
21.36388889 2001-11-07
26.09388889 2001-11-08
26.09388889 2001-11-09
25.18611111 2001-11-10
23.80055555 2001-11-11
22.74944445 2001-11-12
22.31944445 2001-11-13
24.75611111 2001-11-14
24.75611111 2001-11-15
24.23055555 2001-11-16
22.74944445 2001-11-17
22.74944445 2001-11-18
25.18611111 2001-11-19
25.18611111 2001-11-20
24.23055555 2001-11-21
28.10055555 2001-11-22
28.10055555 2001-11-23
23.275 2001-11-24
20.88611111 2001-11-25
22.31944445 2001-11-26
22.31944445 2001-11-27
19.93055555 2001-11-28
19.93055555 2001-11-29
19.93055555 2001-11-30
18.975 2001-12-01
18.975 2001-12-02
20.45611111 2001-12-03
21.36388889 2001-12-04
21.36388889 2001-12-05
22.31944445 2001-12-06
25.66388889 2001-12-07
25.66388889 2001-12-08
23.275 2001-12-09
19.50055555 2001-12-10
20.88611111 2001-12-11
20.88611111 2001-12-12
20.88611111 2001-12-13
16.586111109 2001-12-14
19.50055555 2001-12-15
19.50055555 2001-12-16
23.275 2001-12-17
23.275 2001-12-18
20.45611111 2001-12-19
20.45611111 2001-12-20
19.93055555 2001-12-21
18.975 2001-12-22
20.45611111 2001-12-23
21.79388889 2001-12-24
21.79388889 2001-12-25
21.36388889 2001-12-26
21.36388889 2001-12-27
20.88611111 2001-12-28
19.50055555 2001-12-29
18.975 2001-12-30
18.975 2001-12-31
19.93055555 2002-01-01
19.93055555 2002-01-02
19.93055555 2002-01-03
20.88611111 2002-01-04
21.79388889 2002-01-05
21.79388889 2002-01-06
21.79388889 2002-01-07
21.79388889 2002-01-08
20.88611111 2002-01-09
23.80055555 2002-01-10
26.09388889 2002-01-11
26.09388889 2002-01-12
22.74944445 2002-01-13
20.88611111 2002-01-14
19.50055555 2002-01-15
19.93055555 2002-01-16
20.45611111 2002-01-17
20.45611111 2002-01-18
22.31944445 2002-01-19
22.31944445 2002-01-20
20.45611111 2002-01-21
20.45611111 2002-01-22
19.50055555 2002-01-23
19.93055555 2002-01-24
20.45611111 2002-01-25
20.45611111 2002-01-26
18.975 2002-01-27
16.586111109 2002-01-28
17.063888891 2002-01-29
18.44944445 2002-01-30
18.44944445 2002-01-31
18.019444445 2002-02-01
20.45611111 2002-02-02
20.88611111 2002-02-03
22.31944445 2002-02-04
22.74944445 2002-02-05
22.74944445 2002-02-06
20.45611111 2002-02-07
21.79388889 2002-02-08
23.275 2002-02-09
24.75611111 2002-02-10
24.75611111 2002-02-11
24.23055555 2002-02-12
24.23055555 2002-02-13
18.975 2002-02-14
19.50055555 2002-02-15
19.50055555 2002-02-16
19.50055555 2002-02-17
20.88611111 2002-02-18
20.88611111 2002-02-19
21.36388889 2002-02-20
29.96388889 2002-02-21
29.96388889 2002-02-22
29.96388889 2002-02-23
26.09388889 2002-02-24
22.74944445 2002-02-25
29.05611111 2002-02-26
29.05611111 2002-02-27
26.61944445 2002-02-28
21.79388889 2002-03-01
22.74944445 2002-03-02
22.74944445 2002-03-03
22.74944445 2002-03-04
22.74944445 2002-03-05
22.31944445 2002-03-06
19.93055555 2002-03-07
19.93055555 2002-03-08
21.36388889 2002-03-09
27.575 2002-03-10
27.575 2002-03-11
23.80055555 2002-03-12
22.74944445 2002-03-13
22.74944445 2002-03-14
20.88611111 2002-03-15
20.88611111 2002-03-16
20.45611111 2002-03-17
20.88611111 2002-03-18
22.74944445 2002-03-19
22.74944445 2002-03-20
22.74944445 2002-03-21
21.79388889 2002-03-22
21.79388889 2002-03-23
23.80055555 2002-03-24
23.80055555 2002-03-25
20.45611111 2002-03-26
20.45611111 2002-03-27
19.93055555 2002-03-28
19.93055555 2002-03-29
18.44944445 2002-03-30
18.44944445 2002-03-31
18.019444445 2002-04-01
18.019444445 2002-04-02
18.019444445 2002-04-03
20.88611111 2002-04-04
20.88611111 2002-04-05
24.75611111 2002-04-06
24.75611111 2002-04-07
20.45611111 2002-04-08
21.36388889 2002-04-09
21.79388889 2002-04-10
20.88611111 2002-04-11
20.88611111 2002-04-12
20.45611111 2002-04-13
20.45611111 2002-04-14
26.09388889 2002-04-15
26.09388889 2002-04-16
22.74944445 2002-04-17
24.23055555 2002-04-18
25.66388889 2002-04-19
25.66388889 2002-04-20
22.31944445 2002-04-21
22.74944445 2002-04-22
22.74944445 2002-04-23
22.74944445 2002-04-24
22.74944445 2002-04-25
22.31944445 2002-04-26
21.79388889 2002-04-27
21.79388889 2002-04-28
22.31944445 2002-04-29
24.23055555 2002-04-30
24.23055555 2002-05-01
23.275 2002-05-02
22.31944445 2002-05-03
22.31944445 2002-05-04
21.36388889 2002-05-05
19.93055555 2002-05-06
22.31944445 2002-05-07
22.31944445 2002-05-08
22.31944445 2002-05-09
28.10055555 2002-05-10
28.10055555 2002-05-11
25.66388889 2002-05-12
27.575 2002-05-13
33.35611111 2002-05-14
23.80055555 2002-05-15
21.79388889 2002-05-16
22.31944445 2002-05-17
22.31944445 2002-05-18
22.31944445 2002-05-19
22.31944445 2002-05-20
25.66388889 2002-05-21
30.91944445 2002-05-22
30.91944445 2002-05-23
23.80055555 2002-05-24
22.74944445 2002-05-25
22.31944445 2002-05-26
20.88611111 2002-05-27
22.31944445 2002-05-28
22.74944445 2002-05-29
23.275 2002-05-30
23.275 2002-05-31
20.88611111 2002-06-01
22.74944445 2002-06-02
22.74944445 2002-06-03
23.80055555 2002-06-04
23.80055555 2002-06-05
23.275 2002-06-06
23.275 2002-06-07
22.74944445 2002-06-08
23.80055555 2002-06-09
24.75611111 2002-06-10
24.75611111 2002-06-11
23.80055555 2002-06-12
23.80055555 2002-06-13
25.18611111 2002-06-14
27.04944445 2002-06-15
27.04944445 2002-06-16
26.61944445 2002-06-17
25.66388889 2002-06-18
25.66388889 2002-06-19
25.18611111 2002-06-20
24.23055555 2002-06-21
25.18611111 2002-06-22
25.18611111 2002-06-23
24.23055555 2002-06-24
23.80055555 2002-06-25
23.275 2002-06-26
23.275 2002-06-27
23.275 2002-06-28
23.80055555 2002-06-29
24.23055555 2002-06-30
24.23055555 2002-07-01
24.23055555 2002-07-02
23.80055555 2002-07-03
22.31944445 2002-07-04
24.23055555 2002-07-05
24.23055555 2002-07-06
24.23055555 2002-07-07
25.18611111 2002-07-08
25.66388889 2002-07-09
25.66388889 2002-07-10
26.09388889 2002-07-11
26.09388889 2002-07-12
25.66388889 2002-07-13
25.18611111 2002-07-14
25.18611111 2002-07-15
25.18611111 2002-07-16
25.18611111 2002-07-17
25.18611111 2002-07-18
24.23055555 2002-07-19
23.80055555 2002-07-20
23.80055555 2002-07-21
25.18611111 2002-07-22
28.53055555 2002-07-23
28.53055555 2002-07-24
28.53055555 2002-07-25
27.575 2002-07-26
26.09388889 2002-07-27
25.18611111 2002-07-28
26.09388889 2002-07-29
26.61944445 2002-07-30
24.75611111 2002-07-31
25.66388889 2002-08-01
25.66388889 2002-08-02
23.80055555 2002-08-03
25.18611111 2002-08-04
25.18611111 2002-08-05
25.66388889 2002-08-06
25.66388889 2002-08-07
26.61944445 2002-08-08
26.61944445 2002-08-09
25.18611111 2002-08-10
27.04944445 2002-08-11
27.04944445 2002-08-12
26.09388889 2002-08-13
24.23055555 2002-08-14
23.275 2002-08-15
24.75611111 2002-08-16
24.75611111 2002-08-17
24.75611111 2002-08-18
24.75611111 2002-08-19
25.18611111 2002-08-20
25.18611111 2002-08-21
24.23055555 2002-08-22
25.66388889 2002-08-23
26.09388889 2002-08-24
26.09388889 2002-08-25
26.09388889 2002-08-26
25.18611111 2002-08-27
24.995 2002-08-28
24.75611111 2002-08-29
24.23055555 2002-08-30
24.23055555 2002-08-31
29.05611111 2002-09-01
29.48611111 2002-09-02
29.48611111 2002-09-03
28.53055555 2002-09-04
27.04944445 2002-09-05
30.91944445 2002-09-06
30.91944445 2002-09-07
27.575 2002-09-08
28.10055555 2002-09-09
29.48611111 2002-09-10
29.48611111 2002-09-11
25.18611111 2002-09-12
25.18611111 2002-09-13
25.18611111 2002-09-14
23.275 2002-09-15
25.66388889 2002-09-16
26.09388889 2002-09-17
24.75611111 2002-09-18
21.79388889 2002-09-19
22.31944445 2002-09-20
22.74944445 2002-09-21
28.10055555 2002-09-22
28.10055555 2002-09-23
25.18611111 2002-09-24
25.18611111 2002-09-25
23.80055555 2002-09-26
22.31944445 2002-09-27
21.79388889 2002-09-28
24.23055555 2002-09-29
24.23055555 2002-09-30
23.80055555 2002-10-01
23.275 2002-10-02
24.75611111 2002-10-03
24.75611111 2002-10-04
25.66388889 2002-10-05
32.83055555 2002-10-06
33.35611111 2002-10-07
23.275 2002-10-08
24.75611111 2002-10-09
22.31944445 2002-10-10
21.79388889 2002-10-11
22.74944445 2002-10-12
22.74944445 2002-10-13
21.79388889 2002-10-14
21.79388889 2002-10-15
21.79388889 2002-10-16
22.31944445 2002-10-17
22.31944445 2002-10-18
22.74944445 2002-10-19
22.74944445 2002-10-20
21.36388889 2002-10-21
22.31944445 2002-10-22
22.31944445 2002-10-23
21.79388889 2002-10-24
21.79388889 2002-10-25
21.36388889 2002-10-26
22.31944445 2002-10-27
22.31944445 2002-10-28
21.79388889 2002-10-29
21.79388889 2002-10-30
21.79388889 2002-10-31
21.36388889 2002-11-01
21.36388889 2002-11-02
25.66388889 2002-11-03
25.66388889 2002-11-04
23.275 2002-11-05
22.31944445 2002-11-06
22.31944445 2002-11-07
20.88611111 2002-11-08
20.88611111 2002-11-09
26.61944445 2002-11-10
26.61944445 2002-11-11
25.66388889 2002-11-12
25.66388889 2002-11-13
25.66388889 2002-11-14
29.96388889 2002-11-15
29.96388889 2002-11-16
28.53055555 2002-11-17
26.09388889 2002-11-18
27.575 2002-11-19
30.91944445 2002-11-20
30.91944445 2002-11-21
30.39388889 2002-11-22
22.31944445 2002-11-23
21.36388889 2002-11-24
23.275 2002-11-25
24.75611111 2002-11-26
25.18611111 2002-11-27
26.09388889 2002-11-28
26.09388889 2002-11-29
23.80055555 2002-11-30
21.36388889 2002-12-01
21.36388889 2002-12-02
22.31944445 2002-12-03
21.36388889 2002-12-04
23.275 2002-12-05
23.275 2002-12-06
20.88611111 2002-12-07
21.79388889 2002-12-08
21.79388889 2002-12-09
24.75611111 2002-12-10
24.75611111 2002-12-11
22.31944445 2002-12-12
21.79388889 2002-12-13
20.45611111 2002-12-14
19.93055555 2002-12-15
19.93055555 2002-12-16
19.93055555 2002-12-17
20.45611111 2002-12-18
20.45611111 2002-12-19
18.975 2002-12-20
18.975 2002-12-21
19.93055555 2002-12-22
19.93055555 2002-12-23
18.44944445 2002-12-24
18.44944445 2002-12-25
19.93055555 2002-12-26
19.93055555 2002-12-27
19.93055555 2002-12-28
19.93055555 2002-12-29
19.93055555 2002-12-30
21.36388889 2002-12-31
21.36388889 2003-01-01
23.80055555 2003-01-02
24.75611111 2003-01-03
26.09388889 2003-01-04
27.04944445 2003-01-05
27.04944445 2003-01-06
26.09388889 2003-01-07
26.09388889 2003-01-08
21.36388889 2003-01-09
20.88611111 2003-01-10
19.93055555 2003-01-11
19.50055555 2003-01-12
19.50055555 2003-01-13
20.45611111 2003-01-14
23.80055555 2003-01-15
27.04944445 2003-01-16
27.04944445 2003-01-17
25.18611111 2003-01-18
25.18611111 2003-01-19
20.45611111 2003-01-20
20.45611111 2003-01-21
20.45611111 2003-01-22
23.275 2003-01-23
28.10055555 2003-01-24
28.10055555 2003-01-25
29.05611111 2003-01-26
29.05611111 2003-01-27
25.18611111 2003-01-28
22.31944445 2003-01-29
27.04944445 2003-01-30
30.91944445 2003-01-31
22.415 2003-02-01
22.74944444 2003-02-02
23.80055556 2003-02-03
23.80055556 2003-02-04
21.36388889 2003-02-05
20.88611111 2003-02-06
21.36388889 2003-02-07
21.36388889 2003-02-08
20.88611111 2003-02-09
22.31944444 2003-02-10
22.31944444 2003-02-11
20.88611111 2003-02-12
20.695 2003-02-13
23.80055556 2003-02-14
23.80055556 2003-02-15
20.45611111 2003-02-16
20.88611111 2003-02-17
20.88611111 2003-02-18
21.79388889 2003-02-19
24.75611111 2003-02-20
24.75611111 2003-02-21
22.74944444 2003-02-22
20.88611111 2003-02-23
19.50055556 2003-02-24
22.31944444 2003-02-25
22.74944444 2003-02-26
22.74944444 2003-02-27
20.88611111 2003-02-28
20.88611111 2003-03-01
20.88611111 2003-03-02
20.88611111 2003-03-03
18.975 2003-03-04
20.45611111 2003-03-05
20.45611111 2003-03-06
20.45611111 2003-03-07
20.45611111 2003-03-08
21.79388889 2003-03-09
24.23055556 2003-03-10
24.23055556 2003-03-11
23.275 2003-03-12
20.45611111 2003-03-13
20.695 2003-03-14
20.45611111 2003-03-15
21.79388889 2003-03-16
21.79388889 2003-03-17
24.75611111 2003-03-18
22.74944444 2003-03-19
22.74944444 2003-03-20
22.31944444 2003-03-21
22.74944444 2003-03-22
22.74944444 2003-03-23
21.79388889 2003-03-24
23.275 2003-03-25
31.875 2003-03-26
31.875 2003-03-27
27.04944444 2003-03-28
25.66388889 2003-03-29
29.48611111 2003-03-30
29.48611111 2003-03-31
27.575 2003-04-01
20.88611111 2003-04-02
21.79388889 2003-04-03
21.79388889 2003-04-04
23.275 2003-04-05
25.18611111 2003-04-06
25.18611111 2003-04-07
28.53055556 2003-04-08
28.53055556 2003-04-09
25.66388889 2003-04-10
21.36388889 2003-04-11
21.36388889 2003-04-12
21.36388889 2003-04-13
19.50055556 2003-04-14
20.45611111 2003-04-15
20.45611111 2003-04-16
20.45611111 2003-04-17
22.74944444 2003-04-18
22.74944444 2003-04-19
22.74944444 2003-04-20
22.74944444 2003-04-21
21.36388889 2003-04-22
20.88611111 2003-04-23
20.88611111 2003-04-24
22.74944444 2003-04-25
23.275 2003-04-26
23.275 2003-04-27
21.36388889 2003-04-28
23.275 2003-04-29
23.275 2003-04-30
21.79388889 2003-05-01
20.88611111 2003-05-02
20.45611111 2003-05-03
23.80055556 2003-05-04
23.80055556 2003-05-05
22.31944444 2003-05-06
21.79388889 2003-05-07
24.23055556 2003-05-08
24.75611111 2003-05-09
23.80055556 2003-05-10
23.80055556 2003-05-11
23.80055556 2003-05-12
23.275 2003-05-13
22.31944444 2003-05-14
22.31944444 2003-05-15
24.23055556 2003-05-16
24.23055556 2003-05-17
23.80055556 2003-05-18
24.75611111 2003-05-19
25.18611111 2003-05-20
26.09388889 2003-05-21
26.09388889 2003-05-22
21.555 2003-05-23
21.79388889 2003-05-24
21.79388889 2003-05-25
24.75611111 2003-05-26
25.18611111 2003-05-27
28.53055556 2003-05-28
24.75611111 2003-05-29
24.23055556 2003-05-30
23.275 2003-05-31
22.74944444 2003-06-01
23.275 2003-06-02
23.275 2003-06-03
22.31944444 2003-06-04
22.31944444 2003-06-05
22.31944444 2003-06-06
23.275 2003-06-07
23.275 2003-06-08
22.31944444 2003-06-09
22.31944444 2003-06-10
23.80055556 2003-06-11
23.80055556 2003-06-12
24.75611111 2003-06-13
27.04944444 2003-06-14
27.04944444 2003-06-15
26.61944444 2003-06-16
24.23055556 2003-06-17
23.80055556 2003-06-18
24.23055556 2003-06-19
24.23055556 2003-06-20
24.23055556 2003-06-21
24.23055556 2003-06-22
23.80055556 2003-06-23
24.75611111 2003-06-24
26.09388889 2003-06-25
26.09388889 2003-06-26
25.18611111 2003-06-27
23.275 2003-06-28
23.80055556 2003-06-29
26.09388889 2003-06-30
28.10055556 2003-07-01
28.53055556 2003-07-02
29.48611111 2003-07-03
32.83055556 2003-07-04
28.10055556 2003-07-05
26.09388889 2003-07-06
25.18611111 2003-07-07
25.66388889 2003-07-08
25.66388889 2003-07-09
23.80055556 2003-07-10
29.48611111 2003-07-11
29.48611111 2003-07-12
27.04944444 2003-07-13
27.04944444 2003-07-14
27.575 2003-07-15
28.53055556 2003-07-16
29.05611111 2003-07-17
29.05611111 2003-07-18
29.05611111 2003-07-19
28.10055556 2003-07-20
28.10055556 2003-07-21
26.09388889 2003-07-22
26.09388889 2003-07-23
26.09388889 2003-07-24
26.09388889 2003-07-25
25.18611111 2003-07-26
25.18611111 2003-07-27
25.66388889 2003-07-28
27.04944444 2003-07-29
28.10055556 2003-07-30
28.10055556 2003-07-31
26.61944444 2003-08-01
27.04944444 2003-08-02
28.10055556 2003-08-03
29.96388889 2003-08-04
29.96388889 2003-08-05
29.48611111 2003-08-06
29.48611111 2003-08-07
29.48611111 2003-08-08
30.39388889 2003-08-09
30.91944444 2003-08-10
31.875 2003-08-11
31.875 2003-08-12
30.39388889 2003-08-13
29.05611111 2003-08-14
29.48611111 2003-08-15
29.48611111 2003-08-16
29.05611111 2003-08-17
29.05611111 2003-08-18
28.10055556 2003-08-19
26.09388889 2003-08-20
25.18611111 2003-08-21
27.04944444 2003-08-22
27.04944444 2003-08-23
27.04944444 2003-08-24
26.09388889 2003-08-25
25.18611111 2003-08-26
27.04944444 2003-08-27
29.05611111 2003-08-28
27.575 2003-08-29
27.575 2003-08-30
26.09388889 2003-08-31
25.18611111 2003-09-01
24.23055556 2003-09-02
27.04944444 2003-09-03
29.48611111 2003-09-04
29.96388889 2003-09-05
29.96388889 2003-09-06
29.48611111 2003-09-07
27.575 2003-09-08
26.09388889 2003-09-09
25.18611111 2003-09-10
25.66388889 2003-09-11
24.23055556 2003-09-12
24.23055556 2003-09-13
24.23055556 2003-09-14
23.80055556 2003-09-15
23.80055556 2003-09-16
24.75611111 2003-09-17
24.75611111 2003-09-18
23.275 2003-09-19
23.80055556 2003-09-20
23.80055556 2003-09-21
23.80055556 2003-09-22
25.18611111 2003-09-23
25.66388889 2003-09-24
28.10055556 2003-09-25
28.10055556 2003-09-26
26.09388889 2003-09-27
22.74944444 2003-09-28
21.79388889 2003-09-29
22.31944444 2003-09-30
24.135 2003-10-01
24.23055556 2003-10-02
22.74944444 2003-10-03
22.74944444 2003-10-04
22.74944444 2003-10-05
22.74944444 2003-10-06
23.275 2003-10-07
23.275 2003-10-08
23.80055556 2003-10-09
25.18611111 2003-10-10
25.66388889 2003-10-11
27.04944444 2003-10-12
28.53055556 2003-10-13
28.53055556 2003-10-14
23.275 2003-10-15
23.80055556 2003-10-16
24.23055556 2003-10-17
28.10055556 2003-10-18
28.10055556 2003-10-19
27.575 2003-10-20
28.53055556 2003-10-21
28.53055556 2003-10-22
28.53055556 2003-10-23
28.53055556 2003-10-24
27.04944444 2003-10-25
33.78611111 2003-10-26
33.78611111 2003-10-27
32.83055556 2003-10-28
28.53055556 2003-10-29
24.75611111 2003-10-30
24.75611111 2003-10-31
20.88611111 2003-11-01
21.79388889 2003-11-02
21.79388889 2003-11-03
20.88611111 2003-11-04
21.36388889 2003-11-05
23.80055556 2003-11-06
23.80055556 2003-11-07
23.275 2003-11-08
21.36388889 2003-11-09
22.74944444 2003-11-10
24.23055556 2003-11-11
24.23055556 2003-11-12
23.80055556 2003-11-13
22.31944444 2003-11-14
21.79388889 2003-11-15
21.79388889 2003-11-16
27.575 2003-11-17
27.575 2003-11-18
24.23055556 2003-11-19
24.23055556 2003-11-20
20.88611111 2003-11-21
20.88611111 2003-11-22
21.36388889 2003-11-23
21.36388889 2003-11-24
20.88611111 2003-11-25
20.88611111 2003-11-26
24.23055556 2003-11-27
24.23055556 2003-11-28
23.80055556 2003-11-29
22.74944444 2003-11-30
22.74944444 2003-12-01
22.74944444 2003-12-02
23.275 2003-12-03
23.275 2003-12-04
21.79388889 2003-12-05
21.79388889 2003-12-06
19.93055556 2003-12-07
21.36388889 2003-12-08
22.74944444 2003-12-09
22.74944444 2003-12-10
20.45611111 2003-12-11
20.45611111 2003-12-12
19.93055556 2003-12-13
20.45611111 2003-12-14
20.88611111 2003-12-15
21.79388889 2003-12-16
23.275 2003-12-17
25.18611111 2003-12-18
25.66388889 2003-12-19
19.50055556 2003-12-20
20.45611111 2003-12-21
21.36388889 2003-12-22
21.79388889 2003-12-23
18.115 2003-12-24
18.115 2003-12-25
18.44944444 2003-12-26
18.975 2003-12-27
18.975 2003-12-28
18.019444444 2003-12-29
20.45611111 2003-12-30
20.45611111 2003-12-31
19.93055556 2004-01-01
18.975 2004-01-02
19.835 2004-01-03
19.50055556 2004-01-04
18.975 2004-01-05
18.975 2004-01-06
21.79388889 2004-01-07
21.79388889 2004-01-08
21.79388889 2004-01-09
22.74944444 2004-01-10
22.74944444 2004-01-11
19.50055556 2004-01-12
22.415 2004-01-13
25.855 2004-01-14
26.09388889 2004-01-15
24.75611111 2004-01-16
18.44944444 2004-01-17
18.975 2004-01-18
